Santa Fe Wheat,Light American Wheat Ale or Lager,5.25,0,"A true Bavarian wheat yeast, sixty percent wheat malt, and German hops make Santa Fe Wheat Beer as true to the style as any American rendition can be. German Wheat Beer, with its hints of banana and clove, its delectable, spicy, hops, and its pale golden color, is becoming increasingly popular in Americaâs craft brewing world, and with good reason: wheat beers are both light enough to please light beer drinkers, and complex enough to please true micro-brew connoisseurs. To mimic a classic German Hefeweisen, after pouring your Santa Fe Wheat Beer into a glass, swirl the last few drops in the bottle to loosen the yeast from the bottom, then pour the yeast over the top of your beer.",Santa Fe Brewing Company,35 Fire Place,Santa Fe,New Mexico,United States,87508,505.424.3333,http://www.santafebrewing.com/
Santa Fe Nut Brown,American-Style Brown Ale,5.2,0,"The Brown Ale style originated in the pubs of England, where beer drinkers desired a beer that was both flavorful and complex, but at the same time mild enough to be a session beer. The Santa Fe Brewing Company's interpretation of this style uses a combination of high mash temperature, hard water, and low-alpha acid hops to produce a product that is both true to the style and distinctly Santa Fe. Brewing jargon aside, Santa Fe Nut Brown Ale is an easy-drinking beer, mild, smooth, and always a favorite. Try a keg at your next party!",Santa Fe Brewing Company,35 Fire Place,Santa Fe,New Mexico,United States,87508,505.424.3333,http://www.santafebrewing.com/
State Pen Porter,Porter,6.4,0,"A trademark beer of the Santa Fe Brewing Companyâs master brewer, Ty Levis, the State Pen Porter has every reason to be one of his favorites. It is flavorful, swimming with notes of nuts and chocolate; it is drinkable, so drinkable that it is almost as if pint after pint were drinking itself.",Santa Fe Brewing Company,35 Fire Place,Santa Fe,New Mexico,United States,87508,505.424.3333,http://www.santafebrewing.com/
Santa Fe Stout,NULL,5,0,"A hearty sip of the Santa Fe Stout delights oneâs taste buds first with a generous Irish serving of roast malt that rolls off the tongue with a creamy bitterness reminiscent of the finest coffee. Supported by the complex, yet light body only possible with a good Irish yeast strain, this coffee-like creaminess eventually yields to the warmth of a subtle variety of hops, and their mild, full flavor. A favorite with regular customers, this rare brew can occasionally be found on draft at restaurants in Santa Fe, but is more likely on tap at the Brewery's tasting room. Despite its intimidating dark color, this brew has an uncanny ability to convert those who claim not to like beer. The balance of flavors and complexity of aroma are recognized and appreciated by all who taste this fine brew.",Santa Fe Brewing Company,35 Fire Place,Santa Fe,New Mexico,United States,87508,505.424.3333,http://www.santafebrewing.com/
Chicken Killer Barley Wine,American-Style Barley Wine Ale,10,0,"Chicken Killer Barley Wine is the revolutionary beer that will someday define America's unique Barley Wine style. It is brewed with twice the ingredients of the Santa Fe Brewing Company's other beers, and only half the usual amount of liquid is extracted from these ingredients. This makes one substantial beer. At over ten percent alcohol, Chicken Killer is actually as substantial as wine, but this is not to say that it is difficult to drink. On the contrary; be careful with this one. The flavors of the beer are at first as overwhelming as the intense Santa Fe sun. But in the same way our sun gives us the unrivaled brilliant colors of Santa Fe, the potency of Chicken Killer gives us the remarkable spectrum of flavors that can be found in no other beer, in no other city. If you did not have the opportunity to try last year's vintage, come try this year's!",Santa Fe Brewing Company,35 Fire Place,Santa Fe,New Mexico,United States,87508,505.424.3333,http://www.santafebrewing.com/
Fiesta IPA,American-Style India Pale Ale,6.3,0,"A classic beer for those beer lovers who love their hops, Fiesta IPA will take the Pepsi Challenge (or IPA challenge, as we say in New Mexico) against any other pretenders to the throne. Was it divine providence that made this beer the king of the IPA world? Was it a tireless pursuit of glory? No, this IPA has a top-secret recipe to thank for its success, and this meticulously formulated combination of several different hops combined with a very specific brewing process give Fiesta IPA a spicy, citric, and floral infusion of hop character, which is masterfully counterbalanced with the full-bodied maltiness characteristic of the Santa Fe Brewing Companyâs distinctive beers.",Santa Fe Brewing Company,35 Fire Place,Santa Fe,New Mexico,United States,87508,505.424.3333,http://www.santafebrewing.com/
Freestyle Pilsner,German-Style Pilsener,5.5,0,"As its name suggests, this Pilsner does not like to be categorized. Inquiring whether it is a German, Czech, Bavarian, American, or any other style pilsner will result in an impatient sigh and the explanation that the whole philosophy behind this pilsner is that it does not fall into any categories. True, it is brewed with traditional ingredients (soft water, pilsner malt, saaz hops, and German yeast), but it is the way that these ingredients interact, and the characteristics of the yeast, that cause this particular pilsner to defiantly stand alone. The assertively hopped Freestyle pils exudes the flavor and the aroma of the classic Saaz hop (a tribute to âthe originalâ pilsner), while maintaining enough body to balance but not overpower this hopâs pleasant, spicy tone. An unhurried lagering process so frequently overlooked by American craft brewers is strictly adhered to in the production of Freestyle, which makes this beer by far the most light, clean, and quenching beer in the Santa Fe Brewing Companyâs line up.",Santa Fe Brewing Company,35 Fire Place,Santa Fe,New Mexico,United States,87508,505.424.3333,http://www.santafebrewing.com/
Viszolay Belgian,Belgian-Style Dubbel,7.5,0,"Viszolay is a distinctly continental ale with a hint of the southwest. Belgian malt, Bavarian and Czech hops, and a secret blend of German and Belgian yeast strains provide this beer, inspired by the Trappistâs Dubbel style ale, with a strong traditional base, while a hint of New Mexico wildflower honey infuses it with that ethereal quality that we New Mexicans simply call, âenchantingâ. Like the Trappist ales from which it sprung, Viszolay is light and refreshing. The hopâs subtle notes are overpowered by complex fruity flavors derived from the Belgian yeast, leaving Viszolay a very drinkable (yet rather potent) addition to the Santa Fe Brewing Companyâs family of beers.",Santa Fe Brewing Company,35 Fire Place,Santa Fe,New Mexico,United States,87508,505.424.3333,http://www.santafebrewing.com/
Stiegl GoldbrÃ¤u,German-Style Oktoberfest,4.9,0,"This wonderfully refreshing beer specialty from Stiegl, Austriaâs largest privately owned brewery is brewed in strict adherence with the 1516 purity law of only using water, malt and hops. Stiegl-GoldbrÃ¤u is an Austrian styled beer with its own distinctive Salzburg lager flavor. The 12o original gravity is unparalleled in its even taste and ability to refresh. It is mildly hopped is golden in color has a great head with a superb finish. Stiegl-GoldbrÃ¤u is considered by many connoisseurs to be the worldâs finest beer.",Stieglbrauerei zu Salzburg GmbH,Kendlerstra,Salzburg,,Austria,,43-0-662-/-83-87-0,http://www.stieglbrauerei.at/
Weizengold Dunkel,NULL,0,0,"Stiegl Weizengold. It has 12o original gravity; the choicest ingredients and a top fermentation process are responsible for the highest possible quality and an unmistakable flavor. It is brewed according to the classic wheat beer recipe: 60 % wheat malt and 40 % barley malt, top fermentation and in compliance with the Purity Law of 1516.  This dark wheat beer specialty is a natural and spicy beer brand.",Stieglbrauerei zu Salzburg GmbH,Kendlerstra,Salzburg,,Austria,,43-0-662-/-83-87-0,http://www.stieglbrauerei.at/
Stiegl Leicht,American-Style Light Lager,3.3,0,This is a light beer with a full taste and a third less alcohol so therefore 30% less calories. It is ideal for beer lovers who prefer light beers but do not want to renounce the taste.,Stieglbrauerei zu Salzburg GmbH,Kendlerstra,Salzburg,,Austria,,43-0-662-/-83-87-0,http://www.stieglbrauerei.at/
Paracelsus Zwickl,NULL,5,0,"Paracelsus Zwickl is a natural beer specialty with a mellow impression on the tongue. The aftertaste unfolds a slight bitterness. Zwickl-beer is not filtered and therefore shows some cloudiness due to rests of yeast, minerals and trace elements.",,,,,,,,
Wasatch 1st Amendment Lager,American-Style Lager,4,0,"A turn of the century pure malt, crisp lager. 1st Amendment Lager is made with European style hops and Munich malts. This beer has a wonderful, clean, crisp flavor certain to please all.",Utah Brewers Cooperative,1763 South 300 West,Salt Lake City,Utah,United States,84115,1-801-466-8855,http://www.utahbeers.com/
Speight's Gold Medal Ale,Classic English-Style Pale Ale,4,0,,New Zealand Breweries Limited,,,,New Zealand,,,http://www.steinlager.co.nz/
Old Slugger Pale Ale,American-Style Pale Ale,5.5,0,"Old Slugger is a hearty Pale Ale, copper in color, crisp malty fullness on the front of the palate and lingering hop bitterness on the back with a dry finish.  It is brewed with four barley malts, including two-row English pale and crystal malts, balanced with Mt. Hood, Cascade and Fuggle hops, and fermented in open vessels by Ringwood Yeast, a true top-fermenting ale yeast. ""Old Slugger"" is the flagship beer of the Cooperstown Brewing Company and was first brewed in July 1995 and bottled in November 1995.",Cooperstown Brewing Company,"River Street, P.O. Box 276",Milford,New York,United States,13807,607-286-9330,http://www.cooperstownbrewing.com/
Nine Men Ale,Golden or Blonde Ale,4.3,0,"Nine Man is a golden ale, brewed from English pale and crystal malts, and with torrified wheat.  It is bittered with Cascade and Cluster hops and finished with Cascade hops.  ""Nine Man Ale"" was first brewed as a summer seasonal beer in 1996.   It was kegged the first season but not bottled until the opening of the baseball season in April 1997.",Cooperstown Brewing Company,"River Street, P.O. Box 276",Milford,New York,United States,13807,607-286-9330,http://www.cooperstownbrewing.com/
Benchwarmer Porter,Porter,6.4,0,"Benchwarmer is a very smooth Porter brewed in accordance with the original ""high gravity"" porters of early London. More than 4% chocolate malt, which is the most similar to the brown malts of the early 1700âs, gives ""Benchwarmer"" its dry coffee-like finish. It is fermented with the Ringwood yeast which is an excellent yeast for the brewing of porters. The widely accepted theory of how porter got its name is that it was a very popular beer among the porters who hauled produce and goods around the marketplace of early industrialized London.",Cooperstown Brewing Company,"River Street, P.O. Box 276",Milford,New York,United States,13807,607-286-9330,http://www.cooperstownbrewing.com/
Strike Out Stout,American-Style Stout,4.6,0,"Strike Out is brewed with 6 malts including a balanced portion of chocolate and crystal malts. It is also brewed with 5% flaked oats for a velvet-like mouth feel. English pale, Munich and black malt, plus roasted barley round out the malt bill. Considerably lower in alcohol than both Benchwarmer Porter and Old Slugger Pale Ale, ""Strike Out"" is a well-rounded stout, opaque black in color with a roasted palate.",Cooperstown Brewing Company,"River Street, P.O. Box 276",Milford,New York,United States,13807,607-286-9330,http://www.cooperstownbrewing.com/
Backyard India Pale Ale,English-Style India Pale Ale,6.1,0,"Back Yard is a golden India Pale Ale. Historically, ale shipped to India in the 19th Century was brewed to higher gravities so that it could mature during the long sea voyage. English brewers also hopped these ales heavily to protect them from spoiling. The term ""India pale Ale"" or ""I.P.A."" is still used by brewers to denote a super-premium, hoppy pale ale style. Backyard IPA is no exception. English pale barley malt is predominant in this beer with just a small amount of crystal malt. It is well bittered with Cluster and Cascade hops and finished with a mix of local hop and larger amounts of Fuggle hop.",Cooperstown Brewing Company,"River Street, P.O. Box 276",Milford,New York,United States,13807,607-286-9330,http://www.cooperstownbrewing.com/
Pride of Milford Special Ale,NULL,7.7,0,"Pride of Milford is a very special ale with a tapestry of complex flavors and aromas. It is brewed with five malts and fermented with the Ringwood yeast at a higher temperature which gives this beer a uniqueness all its own. ""Pride"" has a distinctive reddish copper color. It is strong and rich beer. When ""Pride"" was first brewed in December 1999, many thought the flavor and aromas of this beer had fruit overtones. No fruit or adjunct flavoring is added to this beer. The unique flavor comes from our special brewing process.",Cooperstown Brewing Company,"River Street, P.O. Box 276",Milford,New York,United States,13807,607-286-9330,http://www.cooperstownbrewing.com/
Apocalypse Cow,Imperial or Double India Pale Ale,10,0,,Three Floyds Brewing,9750 Indiana Parkway,Munster,Indiana,United States,46321,1-219-922-3565,http://www.threefloydspub.com/
Green Monsta Ale,American-Style Strong Pale Ale,7.3,0,A BIG PALE ALE with an awsome balance of Belgian malts with Fuggles and East Kent Golding hops.,Wachusetts Brewing Company,175 State Road East,Westminster,Massachusetts,United States,1473,978-874-9965,http://www.wachusettbrew.com
Mokah Imperial Blended Stout,American-Style Imperial Stout,11,0,"When empirical and creative impulses collide, the result is often timeless. The classic utility-art aesthetic of the coffee maker is an example of design and engineering working in concert.",,,,,,,,
Sculpin India Pale Ale,American-Style India Pale Ale,7,0,"The Sculpin IPA is a testament to our humble beginnings as Home Brew Mart. Founded in 1992, the Mart continues to be a catalyst for the San Diego brewing scene, setting the trend for handcrafted ales. Inspired by our customers, employees and brewers, the Sculpin IPA is bright with aromas of apricot, peach, mango and lemon. Its lighter body also brings out the crispness of the hops. This delicious Ballast Point Ale took a Bronze Medal at the 2007 Great American Beer Festival in the Pro Am category. The Sculpin fish has poisonous spikes on its fins that can give a strong sting. Ironically, the meat from a Sculpin is considered some of the most tasty. Something that has a sting but tastes great, sounds like a Ballast Point India Pale Ale.",Ballast Point Brewing,5401 Linda Vista Road #406,San Diego,California,United States,92110,1-800-581-2739,http://www.ballastpoint.com/
Bitter Woman in the Rye,American Rye Ale or Lager,0,0,,Tyranena Brewing,1025 Owen Street,Lake Mills,Wisconsin,United States,53551,1-920-648-8699,http://www.tyranena.com
Glockenspiel,South German-Style Weizenbock,8,0,,Great Lakes Brewing,2516 Market Avenue,Cleveland,Ohio,United States,44113,1-216-771-4404,http://www.greatlakesbrewing.com
Doryman's Dark Ale,American-Style Brown Ale,5.8,0,"Our American Brown Ale has a dark brown color, with a balanced aroma of roasted malts and Northwest-grown hops. The sweetness of the ale and crystal malts blend beautifully with the assertive flavors of Cascade and Mt. Hood hops. A brew to be savored.",,,,,,,,
Black Toad Dark Ale,Porter,0,0,"We begin with a custom mixture of dark and roasted barley malts, then we add the choicest hops. The resulting ale has a dark chestnut color and a deep nutty flavor. Brewed specially for Trader Joe's.",Goose Island Beer Company - Clybourn,1800 North Clybourn Avenue,Chicago,Illinois,United States,60614,1-800-466-7363,
Hansa Pils,German-Style Pilsener,4.8,0,,Dortmunder Actien Brauerei  DAB,Steigerstrae 20,Dortmund,Nordrhein-Westfalen,Germany,,49-(0)231-/-8400-0,
Mississippi Mud Black & Tan,NULL,5,0,A-It's got a nice dark tan texture to it. The description on the bottle says it all.,,,,,,,,
Miller Genuine Draft 64,American-Style Light Lager,2.8,0,,Miller Brewing,3939 W. Highland Blvd,Milwaukee,Wisconsin,United States,53208,(414) 931-2000,http://www.millerbrewing.com
Flo IPA,American-Style India Pale Ale,0,0,,Trinity Brewing Company,1446 Garden of the Gods,Colorado Springs,Colorado,United States,80907,719-634-0029,http://trinitybrew.com/
Sunna Wit,Belgian-Style White,0,0,,Trinity Brewing Company,1446 Garden of the Gods,Colorado Springs,Colorado,United States,80907,719-634-0029,http://trinitybrew.com/
Red Rocket Ale,American-Style Amber/Red Ale,6.8,0,"The brew of choice for mountain bikers, and adventurous types worldwide. (Are you excited now!) This fiery red ale is not for the weak at heart. It originally started out as a Scottish red ale but has taken on flavors of its own. This is a very complex recipe using five different grains to achieve its unique flavor. The caramel malt used is a mixture of Belgian Caravienne and Hugh Bairds Crystal malts. Red Rocket is a full bodied, hoppy brew which finishes on the pallet with caramel malts. Centennial and Cascade hops are used for bittering and aroma.2004 L.A. Commercial Brewing Competition, Gold Medal Winner; 2004 West Coast Commercial Brewers Competition, First Place; 2003 California State Fair, Gold MedalWinner; 2002 California State Fair, Silver Medal Winner; 2001 California State Fair Gold Medal Winner; 2001 Real Ale Festival, Chicago, Bronze Medal Winner; 2000 California State Fair, Bronze Medal Winner; 1999 Great American Beer Festival, Silver Medal Winner; 1998 Great American Beer Festival, Silver Medal Winner - og 1.067, ABV 6.8%, IBU 65+.",Bear Republic Brewery,345 Healdsburg Avenue,Healdsburg,California,United States,95448,1-707-433-2337,http://www.bearrepublic.com/
Scratch #20 2009 Apollo Imperial Ale,Imperial or Double India Pale Ale,7,0,Scratch #20 has been dubbed Apollo Imperial Ale because of our experimentation with a new hop variety.,,,,,,,,
Brooklyn Summer Ale,Golden or Blonde Ale,0,0,It is light with a bit of a citrus flavor.  A pretty standard summer seasonal.,Brooklyn Brewery,79 North Eleventh Street,Brooklyn,New York,United States,11211,1-718-486-7422,http://www.brooklynbrewery.com/
Aviator Red,American-Style Amber/Red Ale,5.25,0,Buffaloâs favorite red ale. Ruby red and malty flavored with a medium body and a spicy hop signature to balance. Available in bottles and on draft,Flying Bison Brewing,491 Ontario Street,Buffalo,New York,United States,14207,1-716-873-1557,http://www.flyingbisonbrewing.com
Barnstormer Pale Ale,American-Style Pale Ale,4.8,0,"Our American Pale Ale. Made with American pale malt for a brilliant straw gold color, American hops (Cascade) for a refreshing citrusy hop character, and our signature ale yeast for a clean smooth finish. Available on draft, and seasonally in our Mixed",Flying Bison Brewing,491 Ontario Street,Buffalo,New York,United States,14207,1-716-873-1557,http://www.flyingbisonbrewing.com
Buffalo Lager,American-Style Lager,4.8,0,"Light bodied golden beer, very balanced flavor with soft, clean finish. Available bottles at your favorite store and at an increasing # of bars.",Flying Bison Brewing,491 Ontario Street,Buffalo,New York,United States,14207,1-716-873-1557,http://www.flyingbisonbrewing.com
Bird of Prey IPA,English-Style India Pale Ale,8.26,0,Our true English style IPA. Bready English Malt gives this beer a firm backbone to hang truckloads of East Kent Golding Hops on. Available on draft at the brewery and select âBeer Geek Barsâ Feb. March April (if it lasts that long).,Flying Bison Brewing,491 Ontario Street,Buffalo,New York,United States,14207,1-716-873-1557,http://www.flyingbisonbrewing.com
Blizzard Bock,Traditional German-Style Bock,6.1,0,"Although itâs named after our most famous weather event, this beer has nothing in common with the harsh bite of winter. In fact itâs smooth slightly chocolaty flavor helps you forget Jack Frost altogether. German pale and Munich malts form the base flavors with hints of chocolate and caramel. Very soft, floral German hops ease the finish into dryness. Available on draft and in bottles from November to March.",Flying Bison Brewing,491 Ontario Street,Buffalo,New York,United States,14207,1-716-873-1557,http://www.flyingbisonbrewing.com
Sky Pilot Scotch Ale,Scotch Ale,6.5,0,With a coppery-amber color and a full malty body with flavors of nuts and toffee. The English hops lend enough âspiceâ to leave a very drinkable finish to this comfort food of a beer. Available on draft from November to May.,Flying Bison Brewing,491 Ontario Street,Buffalo,New York,United States,14207,1-716-873-1557,http://www.flyingbisonbrewing.com
Mt. Takhoma Blonde Ale,Golden or Blonde Ale,3.8,0,"German Pilsner Malt and a touch of flaked wheat are used to produce this light bodied, straw colored ale. Horizon and Glacier hops provide the balance. This beer finishes crisp and dry. Try this with and orange slice. 3.8% ABV",Harmon Brewing Company,1938 Pacific Avenue,Tacoma,Washington,United States,98402,1-253-383-2739,http://harmon.harmonbrewingco.com/
Pinnacle Peak Pale Ale,American-Style Pale Ale,4.2,0,"This is a light bodied mildly hoppy ale brewed with a 2-row malted barley, Crystal, and a special Vienna malted barley. Golding and Cascade hops are used to provide the balanced palate for this fine session beer. 4.2% ABV",Harmon Brewing Company,1938 Pacific Avenue,Tacoma,Washington,United States,98402,1-253-383-2739,http://harmon.harmonbrewingco.com/
Brown's Point ESB,Extra Special Bitter,5.6,0,"This E.S.B. is definately the house favorite. Exclusively hopped with Fuggles, this full bodied amber ale finishes smooth and clean. 5.6% ABV",Harmon Brewing Company,1938 Pacific Avenue,Tacoma,Washington,United States,98402,1-253-383-2739,http://harmon.harmonbrewingco.com/
Puget Brown Porter,Porter,5.6,0,"Our brown porter is brewed with eight different malts to produce a smooth, well balanced, dark beer. A specially roasted barley provides a hint of chocolate. 5.6% ABV",Harmon Brewing Company,1938 Pacific Avenue,Tacoma,Washington,United States,98402,1-253-383-2739,http://harmon.harmonbrewingco.com/
Bonaventure Pale Ale,American-Style Pale Ale,5.5,0,Light amber color and a mild malty background. Well-hopped featuring Cascade hops with a distinct floral finish.,Bonaventure Brewing Co,404 South Figueroa Street #418,Los Angeles,California,United States,90071,(213) 236-0802,http://www.bonaventurebrewing.com/
B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,American-Style Imperial Stout,9.4,0,"This Bodacious Oatmeal Russian Imperial Stout will crush you like no other! This is the grand-daddy of all stout styles, with an intensely deep roasted and full bodied flavor. A robust hop character adds a refreshing balance.",Hoppin Frog Brewery,1680-F East Waterloo Rd.,Akron,Ohio,United States,44306,(330) 352-4578,http://www.hoppinfrog.com/
The Oracle DIPA,Imperial or Double India Pale Ale,0,0,A double IPA that is sure to make you as all-knowing as Pythia.  Itâs just a matter of interpretation.,Bell's Brewery Inc.,8938 Krum Ave.,Galesburg,Michigan,United States,49053,269.382.2338,http://www.bellsbeer.com/
Goofy Foot Summer Wheat,Light American Wheat Ale or Lager,4.8,0,"This beer is lighter style and dry to the palate and with the distinct flavor of wheat makes for a perfect thirst-quenching beer. It is the ideal drink for beer drinker who appreciates tradition and personality in their beer, but also seeks a lighter, refreshing style, perfect for the summer months.",Spring House Brewing Company,2519 Main St.,Conestoga,Pennsylvania,United States,17516,,http://www.springhousebeer.com/
Winter Welcome 2008-2009,Winter Warmer,6,0,,Samuel Smith Old Brewery (Tadcaster),High Street,Tadcaster,North Yorkshire,United Kingdom,,44-(01937)-839201,
Old Abominable Barley Wine,NULL,9,0,,Stoudt's Brewery,2800 North Reading Road,Adamstown,Pennsylvania,United States,19501,717-484-4386,http://www.stoudtsbeer.com/brewery.html
Heavy Seas Prosit! Imperial Oktoberfest Lager,German-Style Oktoberfest,9,0,"Malt focused, made with five types of grain including Vienna and Munich malts â plus a secret extra malt that we use only in our Prosit! Consider this bomber to be the burly big brother to our Clipper City MarzHon, a three year in a row winner at the Great American Beer Festival. Weâve balanced the sweetness of the malt with three kinds of hops making this one of the boldest marzen style lagers youâll ever try.",,,,,,,,
13th Anniversary Ale,American-Style Strong Pale Ale,9.5,0,"Stone 13th Anniversary Ale pours brilliant deep red with a light tan foam. Up front, the aroma is all piney, resinous and citrus hops. Upon tasting, the hops are still on the front, and they are balanced with the malty, toffee like flavors contributed from the blend of crystal and amber malts used in the brewhouse. The finish is deliciously bitter, with a touch of warmth provided by the 9.5% alcohol. Bitterness comes in at 90+ IBU.",Stone Brewing Co.,1999 Citracado Parkway,Escondido,California,United States,92029,1-760-471-4999,http://www.stonebrew.com/
Manzanita Red,Irish-Style Red Ale,0,0,,Prescott Brewing Company,130 W Gurley St,Prescott,Arizona,United States,86301,(928) 771-2795,http://prescottbrewingcompany.com/
Pine Tar Stout,American-Style Stout,0,0,,Prescott Brewing Company,130 W Gurley St,Prescott,Arizona,United States,86301,(928) 771-2795,http://prescottbrewingcompany.com/
Willow Wheat,Light American Wheat Ale or Lager,0,0,,Prescott Brewing Company,130 W Gurley St,Prescott,Arizona,United States,86301,(928) 771-2795,http://prescottbrewingcompany.com/
Lodgepole Light,American-Style Cream Ale or Lager,0,0,,Prescott Brewing Company,130 W Gurley St,Prescott,Arizona,United States,86301,(928) 771-2795,http://prescottbrewingcompany.com/
Prescott Pale Ale,American-Style Pale Ale,0,0,,Prescott Brewing Company,130 W Gurley St,Prescott,Arizona,United States,86301,(928) 771-2795,http://prescottbrewingcompany.com/
Ponderosa IPA,American-Style India Pale Ale,0,0,,Prescott Brewing Company,130 W Gurley St,Prescott,Arizona,United States,86301,(928) 771-2795,http://prescottbrewingcompany.com/
Petrified Porter,Porter,0,0,,Prescott Brewing Company,130 W Gurley St,Prescott,Arizona,United States,86301,(928) 771-2795,http://prescottbrewingcompany.com/
Liquid Amber,American-Style Amber/Red Ale,0,0,,Prescott Brewing Company,130 W Gurley St,Prescott,Arizona,United States,86301,(928) 771-2795,http://prescottbrewingcompany.com/
Peroni,American-Style Lager,5.1,0,"Peroni Nastro Azzurro is an intensely crisp and refreshing lager beer, with",,,,,,,,
Oak Barrel Stout,American-Style Stout,5.2,0,Dominion Oak Barrel Stout raises the bar for American stouts. We use smoked and peated malts to create an intricate malt foundation.  Willamette and Cascade hops balance the malt character and our method of dry hopping with vanilla beans and oak chips pushes the depth of our stout's flavor spectrum even further.,Old Dominion Brewing Co.,1284 McD Drive,Dover,Delaware,United States,19901,(302) 678-4810,http://www.olddominion.com/
Drie Fonteinen Kriek,Belgian-Style Fruit Lambic,5,0,,3 Fonteinen Brouwerij Ambachtelijke Geuzestekerij,Hoogstraat 2A,Beersel,Vlaams Brabant,Belgium,,32-02-/-306-71-03,http://www.3fonteinen.be/index.htm
Elm City Schwarzbier,German-Style Schwarzbier,5.3,0,,Elm City Brewing Co,222 West St # 46,Keene,New Hampshire,United States,3431,(603) 355-3335,http://www.elmcitybrewing.com/
Ramstein Winter Wheat,German-Style Doppelbock,9.5,0,"Also referred to as a Doppelbock, this is the strongest beer made by High Point. Rich creamy head with bouquet of wheat malt, black current, clove, and apple. Deep full flavors of caramel and chocolate malt balance with hops for a smooth warming character. The finish is smooth and malty leading to a subtle alcohol and dark caramel finish. The wonderful balance of this beer provides a complex profile that hides the 9.5% alcohol content. The perfect companion for a cold winter night.",High Point Wheat Beer Company,22 Park Place,Butler,New Jersey,United States,7405,(973) 838-7400,http://www.ramsteinbeer.com/
Creme Brulee Java Stout,American-Style Stout,5.8,0,"Black ale beer, made with real coffee. This java stout goes through a unique process, involving caramelizing brown sugar to give it an intense caramel & vanilla aroma.",Kuhnhenn Brewing,5919 Chicago Road,Warren,Michigan,United States,48092,1-586-979-8361,http://www.kbrewery.com/
Lake Placid Frostbite Ale,American-Style India Pale Ale,6.8,0,,Lake Placid Pub & Brewery,813 Mirror Lake Drive,Lake Placid,New York,United States,12946,518-523-3813,http://www.ubuale.com/
Shiva IPA,American-Style India Pale Ale,5.3,0,"A generous portion of American hops create a crisp citrus nose combined with a light, sweet finish â a well balanced beer that destroys the paradigm of an IPA.",Asheville Pizza and Brewing Co.,675 Merrimon Avenue,Asheville,North Carolina,United States,28804,(828) 254-1281,http://www.ashevillepizza.com/
Roland's ESB,Extra Special Bitter,5,0,Cascade hops lend this ale a lively and spirited edge that perfectly complements its effervescent amber maltiness.,Asheville Pizza and Brewing Co.,675 Merrimon Avenue,Asheville,North Carolina,United States,28804,(828) 254-1281,http://www.ashevillepizza.com/
Scratch #21 2009 - Artisan Ale,Other Belgian-Style Ales,7.8,0,Scratch #21-2009 is an exercise in deconstruction and minimalism. This Belgian Ale has distinct roots in The Mad Elf minus some key components.,,,,,,,,
BJ's Annual Grand Cru,Belgian-Style Pale Strong Ale,10,0,,BJ's Restaurant and Brewery,600 Brea Mall,Brea,California,United States,,714-990-2095,http://www.bjsrestaurants.com/beer.aspx
Derailed Black Cherry Ale,Fruit Beer,5,0,"Brewery folklore tells a story about a train engineer with a passion for the taste of Railbender Ale. With every stop he made in Erie came an equal number of stops at our brewery. One extended visit to our fermenter left the engineer in a rather befuddled state of mind. On his fateful trip out of Erie that evening, his train mysteriously derailed. The engineer swears that a huge black cherry tree had fallen across the tracks as the culprit. No such tree was ever found, but the front of the locomotive was spattered with hundreds of red sports. In tribute to this folklore our expert brewers introduce Derailed Black Cherry Ale â brewed with fresh sweet black cherries and the finest malted barley to create a truly cherrylicious ale. Please enjoy responsibly, as we would never want you to get derailed!",Erie Brewing Company,1213 Veshecco Drive,Erie,Pennsylvania,United States,16501,(814) 459-7741,http://www.eriebrewingco.com
Heavy Seas Big DIPA,Imperial or Double India Pale Ale,10.6,0,"Big DIPA â Double IPA,  is the first in the Heavy Seas Special Edition Series due to be released in mid June.  Hopped 3 times in the brewing process, Big DIPA has an earthy hop aroma.  In keeping with the Heavy Seas philosophy we've made a big beer with a surprising balance. The best part is that youâll hardly notice itâs 10.6% ABV (est). The label artwork was created by Kurt Krol, one of our brewers who also helped to develop the recipe.",Clipper City Brewing Co.,4615-B Hollins Ferry Road,Baltimore,Maryland,United States,21227,1-410-247-7822,http://www.ccbeer.com/
Fairweather IPA,American-Style India Pale Ale,6.1,0,"A hop lover and beer connoisseur's favorite, this ale is surprisingly drinkable and fully delights with its hoppy aromatics. Stick your nose in this one.",Moose's Tooth Pub and Pizzeria,3300 Old Seward Highway,Anchorage,Alaska,United States,99503,(907) 258-2537,http://www.moosestooth.net/
Bear Tooth Ale,American-Style Brown Ale,6.2,0,"A deep-red, full-bodied, malty ale heavily hopped with Centennial hops to produce a citrusy, spruce-like flavor and aroma. A final dose of Centennail hops in the conditioning tank lends an India Pale Ale-like aroma to the finished beer.",Moose's Tooth Pub and Pizzeria,3300 Old Seward Highway,Anchorage,Alaska,United States,99503,(907) 258-2537,http://www.moosestooth.net/
Wild Country Raspberry Wheat,Fruit Beer,4.2,0,"Brewed with wheat and barley malts and flavored with pureed raspberries, this pink-hued, slightly tart ale gives a clean sip.",Moose's Tooth Pub and Pizzeria,3300 Old Seward Highway,Anchorage,Alaska,United States,99503,(907) 258-2537,http://www.moosestooth.net/
